"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"NEU4",-1.08597267426634,9.08322765057629,-4.80593241019881,3.39997714271431e-06,8.68984165151625e-06,3.54790699190315,"Down"
"TRIM15",-1.08523053880659,8.67459718876874,-9.36460127629219,4.96474067487019e-17,6.47631882387667e-16,27.9999257993787,"Down"
"CSF1R",-1.08419257849849,10.0532528873859,-8.37043200577304,2.15640919198837e-14,1.78224171130118e-13,22.0051150039131,"Down"
"LEAP2",-1.08397929570974,13.1021384894039,-7.4515239494262,4.6493075387373e-12,2.69276311675432e-11,16.715260506698,"Down"
"GSTA2",-1.08392761607258,10.3846288657297,-3.56174484838557,0.000479600369253049,0.000896075670338041,-1.16121487492559,"Down"
"OAS2",-1.08318006087578,9.90064950994756,-6.3253696088726,2.20801150915026e-09,8.73628421148044e-09,10.6737976100727,"Down"
"ECHDC2",-1.08306246974638,12.8918168472086,-9.54897942552591,1.57225473103546e-17,2.23817813931121e-16,29.1361427295581,"Down"
"TTC38",-1.08273750311659,11.1878786813745,-9.60322059974071,1.1196932231198e-17,1.62321518570293e-16,29.4716404218986,"Down"
"AXL",-1.08207125721194,8.46846347609677,-9.26264595478889,9.35011619210164e-17,1.16758251281144e-15,27.3745602240917,"Down"
"HDAC6",-1.08193549417931,9.70358356145282,-11.6959775472303,1.71144486472015e-23,7.56574839425517e-22,42.7238096216444,"Down"
"GINS2",1.08067331340772,8.11908811004372,9.07463524364813,2.98791031204042e-16,3.41274636358493e-15,26.2271626407835,"Up"
"TBCE",1.07702777184953,9.8283648360443,13.213297064438,8.78492221138323e-28,9.1844117396819e-26,52.5099059538149,"Up"
"CPS1",-1.07647950253479,13.6387294429312,-4.13175921785,5.66917610905238e-05,0.000121903031691874,0.85484615191119,"Down"
"NR1I3",-1.07600884839575,9.98331391154246,-5.55471508312702,1.07072133737375e-07,3.35725519159462e-07,6.8920862749581,"Down"
"CENPF",1.07533579008925,7.74211631772081,12.2252252464713,5.48469294206184e-25,3.24616764500627e-23,46.1320497569146,"Up"
"BEX2",1.07498934018108,8.23269572463114,4.42092221522836,1.75937807623927e-05,4.067994786706e-05,1.97070329838137,"Up"
"SEPT4",-1.07483348003722,9.67507996463389,-5.77620940074483,3.62124662877072e-08,1.22068993795912e-07,7.9459053362507,"Down"
"DLGAP5",1.07243580927965,7.55407488055778,11.8093575045073,8.19699897357097e-24,3.87477281513059e-22,43.4529795380096,"Up"
"MCM7",1.07207529008811,10.5623373452459,10.8136687764737,5.12202321336446e-21,1.41626908272238e-19,37.0783434527653,"Up"
"CYGB",-1.07162346092106,8.46281898054337,-13.4016724754097,2.57655723518116e-28,3.00032758369917e-26,53.7254055774285,"Down"
"KCNMA1",-1.07146182015114,8.37039825264499,-10.3634855970801,9.14682681112348e-20,2.01244240269926e-18,34.2257817985995,"Down"
"SLC46A3",-1.07060934228627,9.83868383644286,-6.09899458875153,7.12360093784214e-09,2.62561338735751e-08,9.53017209574772,"Down"
"THBS4",1.07039026212008,7.62591051779495,7.45823464041641,4.47491623446049e-12,2.60122667314033e-11,16.7528357347696,"Up"
"HSPH1",1.06984863396108,10.1950653146509,10.2336101054676,2.09166661820823e-19,4.20181500316921e-18,33.4074726625003,"Up"
"SLC17A2",-1.06983769769434,10.804896049031,-6.37529276643826,1.69975084816157e-09,6.84632491513446e-09,10.929463379578,"Down"
"LSR",-1.06876371372556,9.19742622878389,-9.01884917333168,4.21160066383383e-16,4.64021202369938e-15,25.8882221349606,"Down"
"CFI",-1.06860978909221,12.3080465050252,-9.30378468499171,7.2442756146308e-17,9.19856025074086e-16,27.6266348775165,"Down"
"AURKB",1.06810344807782,7.38457032559214,10.5298992609245,3.15983862777097e-20,7.46837766758476e-19,35.2774961814979,"Up"
"GNE",-1.06766744575671,10.6037831289758,-9.33260647227346,6.05711618124345e-17,7.76340219926932e-16,27.8034478242228,"Down"
"CLIC6",-1.06720550063041,7.44776427277325,-8.00190822468987,1.92062889680461e-13,1.36850548856806e-12,19.8504399106819,"Down"
"RPS5",1.06662368033224,12.808338937568,11.9760365504171,2.77475205714886e-24,1.44519177143793e-22,44.5259841535533,"Up"
"PROC",-1.06560561738876,11.6463289463175,-9.76835385419933,3.97110689352555e-18,6.16231463011555e-17,30.4963243394752,"Down"
"REEP6",-1.06557058561042,11.3637933942799,-7.42823749253298,5.30821197572728e-12,3.0388576777977e-11,16.5850037945686,"Down"
"DHRS1",-1.0650704504438,11.3309724800128,-8.55384117946796,7.15988331595995e-15,6.40143625059265e-14,23.0922870269799,"Down"
"SMIM14",-1.06490172084773,12.2224783892229,-9.84231304190642,2.49254793286845e-18,4.00232780745233e-17,30.9567948238781,"Down"
"TFRC",1.06465942273036,11.08919814122,8.41362802138687,1.6646110710341e-14,1.40165928103595e-13,22.2603140035436,"Up"
"CENPM",1.06346038996191,8.07944947201167,9.6554036464378,8.07339643520857e-18,1.18478747071201e-16,29.79491960413,"Up"
"KPNA2",1.06314328118448,7.65931952528829,11.793349326867,9.09515264744025e-24,4.25718533886558e-22,43.3499899686584,"Up"
"IDNK",-1.06189183086613,10.1399527806902,-10.0766652450818,5.66607304191031e-19,1.03778982326447e-17,32.4217465591387,"Down"
"LHPP",-1.05925145683736,10.246621902038,-8.72722868503577,2.50470542768447e-15,2.43549869930242e-14,24.1284352613724,"Down"
"RND1",-1.05908077383433,8.9479746339051,-7.16654336426994,2.32182975087258e-11,1.21326404676206e-10,15.1355655486619,"Down"
"GAGE12C",1.05801911730981,7.56929600137167,3.38460238286702,0.000887454712813754,0.00159186147171339,-1.73574452870888,"Up"
"FANCD2",1.05776866218456,7.60207705411028,12.4276714390441,1.46776746283732e-25,9.91643083500894e-24,47.4380867289419,"Up"
"BRSK1",1.05731091461266,8.68153254768909,7.69497469553218,1.14988293020176e-12,7.38554852434075e-12,18.088995334507,"Up"
"PTGES3",1.05661747240346,10.007319063455,12.5070537843996,8.75165174255438e-26,6.20544098557457e-24,47.9504172105163,"Up"
"MESP1",1.05567834783966,7.86669781533565,10.5212343593568,3.33991067780492e-20,7.85509698492609e-19,35.2226509708131,"Up"
"CSTB",1.05503940415934,11.459409718929,9.5273781906265,1.79957411302693e-17,2.53444444649801e-16,29.002686293603,"Up"
"G6PC",-1.05445568047163,11.9557369310607,-5.09125967162443,9.46741535769008e-07,2.60422105181861e-06,4.7807730949854,"Down"
"DYNLL1",1.05333987939276,11.136807111488,12.3840212262828,1.95039898418506e-25,1.26405269911686e-23,47.1564148032003,"Up"
"MTMR11",1.05266512763334,8.61712805929069,6.12814066667688,6.13495135510359e-09,2.28236125348438e-08,9.67594777497737,"Up"
"PPP1R15A",-1.05077951184753,9.99415253729113,-9.12919362661056,2.13444801614717e-16,2.52033791717032e-15,26.5593245019472,"Down"
"MCM4",1.05011668839459,8.81919143583624,8.36255409841118,2.26052661035621e-14,1.85757444865933e-13,21.958630425999,"Up"
"UGT1A6",1.0484883359045,8.42415554216177,5.67072299918905,6.08862681174759e-08,1.98514458968042e-07,7.4405467087064,"Up"
"SULT2A1",-1.04661516943109,13.2346969589987,-5.78256243106777,3.50901588481064e-08,1.18676822947209e-07,7.97654002530811,"Down"
"ATP2A2",1.04645480493957,9.96062277656839,11.3851389314681,1.28342420655327e-22,4.78710544543295e-21,40.7283913352596,"Up"
"AMDHD1",-1.04604796619223,10.9141178630794,-7.11542227097024,3.08819446005207e-11,1.58028614688552e-10,14.8556005340412,"Down"
"CPN2",-1.04595359732339,11.280413138948,-7.74781963493573,8.46815030988632e-13,5.53327175586231e-12,18.3899854515862,"Down"
"DACH1",-1.04588497858281,7.4179179345508,-16.531569692927,4.68688581119172e-37,2.48630612865552e-34,73.6642779129226,"Down"
"OASL",-1.0448333886469,8.75784973589356,-7.17531129338231,2.21075211109877e-11,1.15860235957803e-10,15.1836898148809,"Down"
"HSPA1A",1.04474693965364,11.829688578226,7.34623687487424,8.45196880706627e-12,4.70309049042775e-11,16.1279592311314,"Up"
"CYP2D7",-1.04410028737444,10.3302780951292,-5.80013129291824,3.21607449277483e-08,1.09311426103498e-07,8.06137476790242,"Down"
"SOCS3",-1.04397355075016,7.7591102963816,-9.08576847245195,2.78984774245792e-16,3.20698147794741e-15,26.2948896657363,"Down"
"SPTBN1",-1.04337799155352,11.2199504370945,-7.79956314092686,6.27051847055799e-13,4.15414597843673e-12,18.6856383769671,"Down"
"MRPL24",1.04266302361807,10.4819475130967,11.026100053741,1.30506300903504e-21,3.96025794034087e-20,38.43189111143,"Up"
"MAN1C1",-1.03902495678845,7.98719637561211,-10.4626441217962,4.85726773593659e-20,1.1167037846199e-18,34.8520373417748,"Down"
"RUNDC3B",-1.03875292663227,9.53480643429338,-6.61662734083941,4.72202417773243e-10,2.04950158477762e-09,12.1823398168884,"Down"
"EIF2AK4",-1.0378129713187,9.7266956889937,-8.28479669183122,3.59696858585114e-14,2.86059861494424e-13,21.5007784182793,"Down"
"ITIH4",-1.03724608028446,8.93857590308036,-8.26891540044692,3.95409425966323e-14,3.1169230644555e-13,21.4074839087932,"Down"
"RPL17",1.03679940098279,9.79737831276609,7.69362576537076,1.15888370202173e-12,7.43397493438689e-12,18.0813249765878,"Up"
"SYAP1",-1.03678849752036,10.1217016549632,-9.73921417719017,4.7697751620643e-18,7.29108747558665e-17,30.3151569617686,"Down"
"CD24",1.03610423790687,10.9152111521309,3.68397524016504,0.000309443912758616,0.000594921498314315,-0.750127495613757,"Up"
"AGPAT2",-1.03467412397718,9.9451081598716,-9.03538169024169,3.80449894260548e-16,4.23579036706979e-15,25.9885948809418,"Down"
"RIDA",-1.03399571569405,10.1976312401058,-7.46172610995711,4.38675782683749e-12,2.55620554734717e-11,16.7723922267341,"Down"
"TTK",1.03390892089397,7.74843211920765,11.8853609034342,5.00269250131837e-24,2.46232181087227e-22,43.9421099023537,"Up"
"ERICH5",1.0333494610369,8.487018185922,5.32216026578024,3.24602487941122e-07,9.52136275810095e-07,5.81635225836011,"Up"
"ALDH1L1",-1.03318137916352,11.6326734734246,-4.56416364936219,9.65236489811784e-06,2.31382129599568e-05,2.54556495042172,"Down"
"TCEB1",1.03219108415512,11.3218557784456,11.5699117579422,3.87722351331188e-23,1.59121697367238e-21,41.9138413994088,"Up"
"DAD1",1.03219012875258,12.1860292874591,11.7258402444944,1.4098777484641e-23,6.43110795899722e-22,42.9158010953142,"Up"
"DBT",-1.03208695424432,11.16253209395,-11.4432856404418,8.80793268727016e-23,3.37315561175857e-21,41.101208610151,"Down"
"TRIB1",-1.02996133839739,12.1182299282745,-8.80415331711132,1.56800761402787e-15,1.57604021443657e-14,24.5906158162605,"Down"
"TUBA1A",1.02850396799992,9.22072378715119,9.02733018630989,3.99762540525301e-16,4.4283053889744e-15,25.9397044818192,"Up"
"CFHR4",-1.02827269770117,9.03717664494103,-5.06982124595243,1.04399604220038e-06,2.85093523592679e-06,4.6863152232608,"Down"
"PSMD4",1.02815004881541,11.3104542509417,11.9708505520033,2.86990773880016e-24,1.48933654140705e-22,44.4925819609194,"Up"
"PEMT",-1.02777117975222,8.80001077818809,-5.96581247106752,1.40237463073247e-08,4.97306556969082e-08,8.86971812837184,"Down"
"IQGAP2",-1.02765554790829,10.8930130542335,-10.3472647148436,1.01434743895978e-19,2.21133917324519e-18,34.1234556145454,"Down"
"MSRA",-1.02714101512706,9.71182057111841,-9.31263860663705,6.85684835486958e-17,8.72983457660418e-16,27.6809327582001,"Down"
"PALM2",-1.02608864577541,8.20583974030499,-9.83217644983598,2.65698030882562e-18,4.23036354016482e-17,30.8936298271037,"Down"
"ACADVL",-1.02556033655652,10.0829062268553,-10.8261243106815,4.72796685194233e-21,1.31748383697218e-19,37.1575856976152,"Down"
"ADGRL2",-1.02554161507336,9.43346221275555,-7.68487743599723,1.21897384723412e-12,7.79088014901127e-12,18.0315952908842,"Down"
